Index,News Source,URL,Parent entity,Child Entity,Sentiment,Weight,Confidence Score,Cost,Summary (upto 10 words)
361,economictimes.indiatimes.com,https://economictimes.indiatimes.com/tech/newsletters/ettech-unwrapped/top-tech-and-startup-stories-this-week/articleshow/124008836.cms,Infosys,Semiconductor,Positive,0.4,0.129,0,Top tech and startup stories this week
362,economictimes.indiatimes.com,https://economictimes.indiatimes.com/tech/newsletters/tech-top-5/paytm-stock-slides-after-coo-exit-indias-first-microcontroller-chip/articleshow/109889282.cms,Infosys,Semiconductor,Positive,0.475,0.081,0,Paytm stock slides after COO exit; India’s first microcontroller chip
363,economictimes.indiatimes.com,https://economictimes.indiatimes.com/tech/startups/corporates-cool-on-deeptech-investments-due-to-longer-time-to-market/articleshow/124789760.cms,Infosys,Semiconductor,Negative,0.475,0.135,0,Corporates cool on deeptech investments due to longer time to
364,economictimes.indiatimes.com,https://economictimes.indiatimes.com/articleshow/122721349.cms,Infosys,chips,Positive,0.375,0.287,0,Weak credit growth and rate cuts to squeeze profit at
365,economictimes.indiatimes.com,https://economictimes.indiatimes.com/epaper/delhicapital/2024/mar/09/satet-front/gpu-access-to-power-up-indias-ai-play-experts/articleshow/108336960.cms,Infosys,chips,Positive,0.2,0.132,0,GPU Access to Power Up India’s AI Play: Experts
366,economictimes.indiatimes.com,https://economictimes.indiatimes.com/markets/stocks/earnings/india-tech-valuations-put-to-the-test-as-global-headwinds-put-pressure-on-earnings/articleshow/106574641.cms,Infosys,chips,Positive,0.55,0.131,0,India tech valuations put to the test as global headwinds
367,economictimes.indiatimes.com,https://economictimes.indiatimes.com/markets/stocks/news/ahead-of-market-10-things-that-will-decide-stock-market-action-on-wednesday/articleshow/125568855.cms,Infosys,chips,Positive,0.475,0.182,0,Ahead of Market: 10 things that will decide stock market
368,economictimes.indiatimes.com,https://economictimes.indiatimes.com/markets/stocks/news/chip-giant-tsmc-helps-power-taiwans-stock-index-to-record-high/articleshow/107705963.cms,Infosys,chips,Positive,0.375,0.373,0,Chip giant TSMC helps power Taiwan's stock index to record
369,economictimes.indiatimes.com,https://economictimes.indiatimes.com/markets/stocks/news/japans-mizuho-aims-to-remain-a-top-10-global-investment-bank/articleshow/107866699.cms,Infosys,chips,Positive,0.375,0.299,0,Japan's Mizuho aims to remain a top 10 global investment
370,economictimes.indiatimes.com,https://economictimes.indiatimes.com/markets/stocks/news/sensex-falls-150-points-on-weak-cues-from-asian-peers-nifty-below-22100/articleshow/107838857.cms,Infosys,chips,Positive,0.3,0.342,0,Sensex falls 150 points on weak cues from Asian peers;
371,economictimes.indiatimes.com,https://economictimes.indiatimes.com/markets/stocks/news/sensex-hits-fresh-high-nifty-tops-22500-as-record-run-on-d-street-continues/articleshow/108284506.cms,Infosys,chips,Positive,0.375,0.311,0,"Sensex hits fresh high, Nifty tops 22,500 as record run"
372,economictimes.indiatimes.com,https://economictimes.indiatimes.com/markets/stocks/news/sensex-nifty-snap-4-day-winning-run-dragged-by-bajaj-twins-it-slides/articleshow/108235736.cms,Infosys,chips,Positive,0.375,0.245,0,"Sensex, Nifty snap 4-day winning run dragged by Bajaj twins;"
373,economictimes.indiatimes.com,https://economictimes.indiatimes.com/markets/stocks/news/sensex-resumes-rally-after-2-day-break-jumps-300-points-nifty-above-21600/articleshow/106531569.cms,Infosys,chips,Positive,0.375,0.296,0,"Sensex resumes rally after 2-day break, jumps 300 points; Nifty"
374,economictimes.indiatimes.com,https://economictimes.indiatimes.com/news/new-updates/work-like-a-horse-japans-first-woman-pm-sanae-takaichi-dismisses-work-life-balance-from-elon-musk-to-srk-billionaires-who-have-the-same-mindset/articleshow/124799306.cms,Infosys,chips,Neutral,0.2,1.0,0,'Work like a horse': Japan's first woman PM dismisses work-life
375,economictimes.indiatimes.com,https://economictimes.indiatimes.com/tech/information-tech/indias-it-eyes-chip-electronics-foray-to-glide-over-growth-bumps/articleshow/123884610.cms,Infosys,chips,Positive,0.55,0.123,0,"Indiaâs IT eyes chip, electronics foray to glide over growth"
376,economictimes.indiatimes.com,https://economictimes.indiatimes.com/tech/newsletters/ettech-unwrapped/top-tech-and-startup-stories-this-week/articleshow/124008836.cms,Infosys,chips,Positive,0.4,0.078,0,Top tech and startup stories this week
377,economictimes.indiatimes.com,https://economictimes.indiatimes.com/tech/newsletters/morning-dispatch/groww-drives-up-d-street-nazaras-q2-loss/articleshow/125287918.cms,Infosys,chips,Positive,0.4,0.128,0,Groww drives up D-Street; Nazara’s Q2 loss
378,economictimes.indiatimes.com,https://economictimes.indiatimes.com/tech/newsletters/tech-top-5/paytm-stock-slides-after-coo-exit-indias-first-microcontroller-chip/articleshow/109889282.cms,Infosys,chips,Positive,0.475,0.089,0,Paytm stock slides after COO exit; India’s first microcontroller chip
379,economictimes.indiatimes.com,https://economictimes.indiatimes.com/tech/newsletters/tech-top-5/rbi-chief-says-not-against-any-fintech-google-indian-apps-agree-truce/articleshow/108272168.cms,Infosys,chips,Positive,0.475,0.087,0,"RBI governor on fintechs; Google, Indian apps in temporary truce"
380,economictimes.indiatimes.com,https://economictimes.indiatimes.com/tech/technology/gpu-access-to-power-up-indias-ai-play-experts/articleshow/108335973.cms,Infosys,chips,Positive,0.4,0.145,0,gpus access india ai play: GPU access to power up
381,economictimes.indiatimes.com,https://economictimes.indiatimes.com/markets/commodities/news/gold-kicks-off-2024-on-higher-note-on-us-fed-rate-cut-hopes/articleshow/106463056.cms,Infosys,gold silver copper,Positive,0.475,0.088,0,Gold kicks off 2024 on higher note on US Fed
382,economictimes.indiatimes.com,https://economictimes.indiatimes.com/markets/commodities/news/gold-prices-recover-as-softer-dollar-lifts-appeal/articleshow/107805733.cms,Infosys,gold silver copper,Positive,0.475,0.178,0,Gold prices recover as softer dollar lifts appeal
383,economictimes.indiatimes.com,https://economictimes.indiatimes.com/markets/commodities/news/gold-slips-as-dollar-treasury-yields-gain/articleshow/106881532.cms,Infosys,gold silver copper,Positive,0.475,0.23,0,"Gold slips as dollar, Treasury yields gain"
384,economictimes.indiatimes.com,https://economictimes.indiatimes.com/markets/expert-view/election-trade-these-5-themes-will-continue-to-work-out-in-indiaajay-srivastava/articleshow/110144370.cms,Infosys,gold silver copper,Positive,0.375,0.242,0,Election trade? These 5 themes will continue to work out
385,economictimes.indiatimes.com,https://economictimes.indiatimes.com/markets/expert-view/gst-relief-yet-to-translate-into-consumption-boost-warns-dhananjay-sinha/articleshow/125542341.cms,Infosys,gold silver copper,Positive,0.4,0.045,0,"GST relief yet to translate into consumption boost, warns Dhananjay"
386,economictimes.indiatimes.com,https://economictimes.indiatimes.com/markets/expert-view/vikas-khemani-explains-why-big-money-can-be-made-in-pharma/articleshow/106816996.cms,Infosys,gold silver copper,Positive,0.45,0.264,0,Vikas Khemani explains why big money can be made in
387,economictimes.indiatimes.com,https://economictimes.indiatimes.com/markets/options/fo-ban-list-balrampur-chini-biocon-among-12-stocks-under-trade-ban-on-friday/articleshow/107738757.cms,Infosys,gold silver copper,Positive,0.3,0.33,0,"F&O Ban List: Balrampur Chini, Biocon among 12 stocks under"
388,economictimes.indiatimes.com,https://economictimes.indiatimes.com/markets/options/fo-ban-list-gnfc-escorts-kubota-among-11-stocks-under-trade-ban-on-friday/articleshow/106559531.cms,Infosys,gold silver copper,Positive,0.375,0.33,0,"F&O Ban List: GNFC, Escorts Kubota among 11 stocks under"
389,economictimes.indiatimes.com,https://economictimes.indiatimes.com/markets/options/fo-ban-list-indus-towers-ashok-leyland-among-13-stocks-under-trade-ban-on-wednesday/articleshow/107676392.cms,Infosys,gold silver copper,Positive,0.375,0.354,0,"F&O Ban List: Indus Towers, Ashok Leyland among 13 stocks"
390,economictimes.indiatimes.com,https://economictimes.indiatimes.com/markets/options/fo-ban-list-pnb-bandhan-bank-among-13-stocks-under-trade-ban-on-tuesday/articleshow/107647666.cms,Infosys,gold silver copper,Positive,0.375,0.33,0,"F&O Ban List: PNB, Bandhan Bank among 13 stocks under"
391,economictimes.indiatimes.com,https://economictimes.indiatimes.com/markets/options/fo-ban-list-rbl-bank-gnfc-among-13-stocks-under-trade-ban-on-wednesday/articleshow/107868647.cms,Infosys,gold silver copper,Positive,0.375,0.33,0,"F&O Ban List: RBL Bank, GNFC among 13 stocks under"
392,economictimes.indiatimes.com,https://economictimes.indiatimes.com/markets/stocks/news/has-muhurat-trading-set-the-tone-for-a-bullish-samvat-2082/articleshow/124731477.cms,Infosys,gold silver copper,Positive,0.475,0.272,0,Has Muhurat trading set the tone for a bullish Samvat
393,economictimes.indiatimes.com,https://economictimes.indiatimes.com/markets/stocks/news/market-wrap-sensex-and-nifty-end-flat-as-profit-taking-caps-d-st-rally-near-record-highs/articleshow/125635339.cms,Infosys,gold silver copper,Positive,0.375,0.285,0,Market Wrap: Sensex and Nifty end flat as profit-taking caps
394,economictimes.indiatimes.com,https://economictimes.indiatimes.com/markets/stocks/news/q1-earnings-fii-action-among-8-factors-thatll-steer-d-street-this-week/articleshow/122793340.cms,Infosys,gold silver copper,Positive,0.375,0.253,0,"Q1 earnings, FII action among 8 factors that’ll steer D-Street"
395,economictimes.indiatimes.com,https://economictimes.indiatimes.com/markets/stocks/news/sensex-jumps-over-300-pts-nifty-top-25400-on-fed-rate-cut-boost/articleshow/123962681.cms,Infosys,gold silver copper,Positive,0.375,0.281,0,"Sensex jumps over 300 pts, Nifty50 tops 25,400 on Fed"
396,economictimes.indiatimes.com,https://economictimes.indiatimes.com/markets/stocks/news/sensex-nears-record-high-jumps-600-points-nifty-tops-26000-on-earnings-optimism/articleshow/124752435.cms,Infosys,gold silver copper,Positive,0.375,0.306,0,"At 52-week high! Sensex surges 800 points, Nifty tops 26,050"
397,economictimes.indiatimes.com,https://economictimes.indiatimes.com/markets/stocks/news/sensex-nifty-snap-4-day-winning-run-dragged-by-bajaj-twins-it-slides/articleshow/108235736.cms,Infosys,gold silver copper,Positive,0.375,0.256,0,"Sensex, Nifty snap 4-day winning run dragged by Bajaj twins;"
398,economictimes.indiatimes.com,https://economictimes.indiatimes.com/markets/stocks/stock-watch/stock-market-update-stocks-that-hit-52-week-highs-on-nse-in-todays-trade/articleshow/106454730.cms,Infosys,gold silver copper,Positive,0.375,0.291,0,Stock market update: Stocks that hit 52-week highs on NSE
399,economictimes.indiatimes.com,https://economictimes.indiatimes.com/markets/stocks/stock-watch/stock-market-update-stocks-that-hit-52-week-highs-on-nse/articleshow/106436923.cms,Infosys,gold silver copper,Positive,0.375,0.297,0,Stock market update: Stocks that hit 52-week highs on NSE
400,economictimes.indiatimes.com,https://economictimes.indiatimes.com/markets/stocks/stock-watch/stock-market-update-stocks-that-hit-52-week-highs-on-nse/articleshow/106854521.cms,Infosys,gold silver copper,Positive,0.45,0.306,0,Stock market update: Stocks that hit 52-week highs on NSE
401,economictimes.indiatimes.com,https://economictimes.indiatimes.com/mf/analysis/infosys-paytm-and-bse-among-key-stocks-bought-and-sold-by-mutual-funds-in-august-check-full-list/articleshow/123894024.cms,Infosys,gold silver copper,Positive,0.375,0.083,0,"Infosys, Paytm and BSE among key stocks bought and sold"
402,economictimes.indiatimes.com,https://economictimes.indiatimes.com/mf/analysis/mcx-mazagon-dock-and-ril-among-top-stocks-bought-and-sold-by-mutual-funds-in-october/articleshow/125291910.cms,Infosys,gold silver copper,Positive,0.45,0.018,0,"MCX, Mazagon Dock, and RIL among top stocks bought and"
403,economictimes.indiatimes.com,https://economictimes.indiatimes.com/tech/newsletters/morning-dispatch/it-firms-fight-for-16-billion-worth-of-deals-zomato-pauses-blinkit-integration/articleshow/106556545.cms,Infosys,gold silver copper,Positive,0.55,0.09,0,IT firms to face-off for $16 billion of deals; Zomato
404,financialexpress.com,https://www.financialexpress.com/business/industry-deal-pipeline-ai-push-seen-as-putting-it-firms-on-growth-path-3365455,Infosys,AI,Positive,0.55,0.159,0,"Deal pipeline, AI push seen as putting IT firms on"
405,financialexpress.com,https://www.financialexpress.com/business/industry-ril-tops-the-list-of-most-valuable-indian-companies-3392269,Infosys,AI,Positive,0.275,0.197,0,RIL tops the list of most valuable Indian companies -
406,financialexpress.com,https://www.financialexpress.com/business/industry/hsbc-calls-india-worlds-anti-ai-market-clsa-bets-on-stability-will-tcs-infosys-or-hdfc-bank-emerge-winners/4016322,Infosys,AI,Positive,1.0,0.147,0,HSBC calls India world’s “anti-AI” market; CLSA bets on stability
407,financialexpress.com,https://www.financialexpress.com/india-news/kiran-shaw-meets-dk-shivakumar-on-diwali-amid-bengaluru-infrastructure-face-off/4016938,Infosys,AI,Negative,0.375,0.044,0,'Discussed Bengaluru's growth': DK Shivakumar as Kiran Shaw meets him
408,financialexpress.com,https://www.financialexpress.com/jobs-career/guess-whats-the-new-job-market-currency-4022192,Infosys,AI,Positive,0.575,0.074,0,Guess what’s the new job market currency? - Jobs and
409,financialexpress.com,https://www.financialexpress.com/market/from-kotak-mahindra-bank-adani-group-infosys-to-ircon-international-here-are-10-stocks-to-watch-4022419,Infosys,AI,Positive,0.475,0.119,0,"From Kotak Mahindra Bank, Adani Group, Infosys to IRCON International"
410,financialexpress.com,https://www.financialexpress.com/market/stock-insights/inside-fiis-it-playbook-top-buys-and-key-exits/3983377,Infosys,AI,Positive,0.55,0.106,0,Forget Infosys: These are the 2 mid-cap IT stocks FIIs
411,financialexpress.com,https://www.financialexpress.com/market/stocks-to-watch-vedanta-hal-infosys-united-spirits-zomato-bajaj-finserv-mahindra-amp-mahindra-mukka-proteins-3416275,Infosys,AI,Positive,0.575,0.106,0,"Stocks To Watch: Vedanta, HAL, Infosys, United Spirits, Zomato, Bajaj"
412,financialexpress.com,https://www.financialexpress.com/market/will-tcs-take-the-buyback-route-after-infosys-5-key-factors-investors-cant-ignore-3977359,Infosys,AI,Positive,0.375,0.12,0,Will TCS take the buyback route after Infosys? 5 key
413,financialexpress.com,https://www.financialexpress.com/opinion/tech-and-a-modern-superpower-the-intersection-of-technology-with-traditional-sectors-can-prove-a-game-changer/3365458,Infosys,AI,Positive,0.55,0.16,0,Tech and a modern superpower: The intersection of technology with
414,financialexpress.com,https://www.financialexpress.com/business/industry-ril-tops-the-list-of-most-valuable-indian-companies-3392269,Infosys,Economics,Positive,0.45,0.15,0,RIL tops the list of most valuable Indian companies -
415,financialexpress.com,https://www.financialexpress.com/business/industry/hsbc-calls-india-worlds-anti-ai-market-clsa-bets-on-stability-will-tcs-infosys-or-hdfc-bank-emerge-winners/4016322,Infosys,Economics,Positive,0.55,0.1,0,HSBC calls India world’s “anti-AI” market; CLSA bets on stability
416,financialexpress.com,https://www.financialexpress.com/business/industry/q4-results-2024-live-updates-godrej-consumer-products-lupin-marico-happiest-minds-technologies-dcm-shriram-more-to-announce-earnings-today/3478240,Infosys,Economics,Positive,0.275,0.074,0,"Q4 Results 2024 Updates: Marico, Happiest Minds Technologies, DCM Shriram,"
417,financialexpress.com,https://www.financialexpress.com/money/these-large-cap-funds-turned-rs-1-lakh-into-over-rs-20-lakh-in-20-years-3918679,Infosys,Economics,Neutral,0.2,1.0,0,Best large-cap mutual funds: THESE two funds turned Rs 1
418,financialexpress.com,https://www.financialexpress.com/opinion/tech-and-a-modern-superpower-the-intersection-of-technology-with-traditional-sectors-can-prove-a-game-changer/3365458,Infosys,Economics,Positive,0.55,0.175,0,Tech and a modern superpower: The intersection of technology with
419,financialexpress.com,https://www.financialexpress.com/business/industry-ril-tops-the-list-of-most-valuable-indian-companies-3392269,Infosys,Energy and Electricity,Positive,0.45,0.266,0,RIL tops the list of most valuable Indian companies -
420,financialexpress.com,https://www.financialexpress.com/business/industry-upcoming-earnings-from-infosys-cipla-to-adani-group-over-40-firms-to-report-q1-results-3921581,Infosys,Energy and Electricity,Positive,0.75,0.087,0,"Upcoming earnings: From Infosys, Cipla to Adani group, over 40"
421,financialexpress.com,https://www.financialexpress.com/business/industry/q4-results-2024-live-updates-asian-paints-bpcl-abbott-india-alembic-pharma-sbi-hpcl-more-to-announce-earnings-today/3481926,Infosys,Energy and Electricity,Positive,0.375,0.178,0,"Q4 Results 2024 Updates: Asian Paints, BPCL, Abbott India, Alembic"
422,financialexpress.com,https://www.financialexpress.com/market/from-kotak-mahindra-bank-adani-group-infosys-to-ircon-international-here-are-10-stocks-to-watch-4022419,Infosys,Energy and Electricity,Positive,0.375,0.109,0,"From Kotak Mahindra Bank, Adani Group, Infosys to IRCON International"
423,financialexpress.com,https://www.financialexpress.com/market/will-tcs-take-the-buyback-route-after-infosys-5-key-factors-investors-cant-ignore-3977359,Infosys,Energy and Electricity,Positive,0.375,0.12,0,Will TCS take the buyback route after Infosys? 5 key
424,financialexpress.com,https://www.financialexpress.com/market/will-tcs-take-the-buyback-route-after-infosys-5-key-factors-investors-cant-ignore-3977359,Infosys,Geopolitics,Positive,0.375,0.12,0,Will TCS take the buyback route after Infosys? 5 key
425,financialexpress.com,https://www.financialexpress.com/business/industry/hsbc-calls-india-worlds-anti-ai-market-clsa-bets-on-stability-will-tcs-infosys-or-hdfc-bank-emerge-winners/4016322,Infosys,chips,Positive,0.45,0.074,0,HSBC calls India world’s “anti-AI” market; CLSA bets on stability
426,financialexpress.com,https://www.financialexpress.com/money/these-large-cap-funds-turned-rs-1-lakh-into-over-rs-20-lakh-in-20-years-3918679,Infosys,chips,Neutral,0.2,1.0,0,Best large-cap mutual funds: THESE two funds turned Rs 1
427,financialexpress.com,https://www.financialexpress.com/business/industry/hsbc-calls-india-worlds-anti-ai-market-clsa-bets-on-stability-will-tcs-infosys-or-hdfc-bank-emerge-winners/4016322,Infosys,gold silver copper,Positive,0.475,0.073,0,HSBC calls India world’s “anti-AI” market; CLSA bets on stability
428,financialexpress.com,https://www.financialexpress.com/business/industry/q4-results-2024-live-updates-godrej-consumer-products-lupin-marico-happiest-minds-technologies-dcm-shriram-more-to-announce-earnings-today/3478240,Infosys,gold silver copper,Positive,0.275,0.074,0,"Q4 Results 2024 Updates: Marico, Happiest Minds Technologies, DCM Shriram,"
429,financialexpress.com,https://www.financialexpress.com/market/stocks-to-watch-vedanta-hal-infosys-united-spirits-zomato-bajaj-finserv-mahindra-amp-mahindra-mukka-proteins-3416275,Infosys,gold silver copper,Positive,0.375,0.108,0,"Stocks To Watch: Vedanta, HAL, Infosys, United Spirits, Zomato, Bajaj"
430,livemint.com,https://www.livemint.com/ai/artificial-intelligence/ai-experts-india-inc-hiring-demand-skills-gaps-11715599729345.html,Infosys,AI,Positive,0.675,0.155,0,"India Inc, not just IT, dangles big bucks for AI"
431,livemint.com,https://www.livemint.com/companies/company-results/q3-result-likely-to-be-last-weak-quarter-expect-revenue-growth-for-indian-it-firms-from-q4-bnp-paribas-11704431609831.html,Infosys,AI,Positive,0.4,0.092,0,Q3 likely to be last weak quarter for Indian IT
432,livemint.com,https://www.livemint.com/companies/midsize-it-tech-companies-lti-coforge-mphasis-persistent-hirings-employees-tcs-infosys-hcl-wipro-tech-mahindra-2026-11762869216096.html,Infosys,AI,Positive,0.55,0.102,0,Mid-tier IT companies to hire more than large-caps in fiscal
433,livemint.com,https://www.livemint.com/companies/news/infosys-buyback-promoters-income-tax-nandan-nilekani-narayana-murthy-shares-11761221145215.html,Infosys,AI,Negative,0.675,0.112,0,Behind promoters opting out of Infosys’ largest buyback is a
434,livemint.com,https://www.livemint.com/companies/news/infosyspacific-international-deal-valued-at-300-million-11707974845645.html,Infosys,AI,Positive,0.675,0.105,0,"After $1.5-bn blow last year, Infosys scores a $300-mn win"
435,livemint.com,https://www.livemint.com/companies/news/tcs-infy-infosys-ai-boost-legacy-business-top-indian-it-firms-11761043689431.html,Infosys,AI,Positive,0.75,0.116,0,AI is boosting the legacy business for top Indian IT
436,livemint.com,https://www.livemint.com/companies/people/how-hcl-tech-bucked-the-shrinking-headcount-trend-11715492576678.html,Infosys,AI,Positive,0.45,0.095,0,How HCLTech bucked the shrinking headcount trend | Company Business
437,livemint.com,https://www.livemint.com/companies/people/international-womens-day-2024-infosys-targets-45-women-in-workforce-by-2030-to-bolster-womens-representation-in-tech-11709870153673.html,Infosys,AI,Positive,0.375,0.092,0,International Women's Day 2024: Infosys aims for 45% women in
438,livemint.com,https://www.livemint.com/companies/people/what-is-narayana-murthys-big-regret-about-wife-sudha-murty-having-family-in-business-son-rohan-and-more-11704433287975.html,Infosys,AI,Negative,0.375,0.038,0,"What is Narayana Murthy's 'big regret?' about wife Sudha Murty,"
439,livemint.com,https://www.livemint.com/companies/people/who-is-karthik-narain-former-accenture-cto-welcomed-by-sundar-pichai-after-taking-top-role-at-google-cloud-11761182270609.html,Infosys,AI,Positive,0.375,0.094,0,Who is Karthik Narain? Former Accenture CTO welcomed by Sundar
440,livemint.com,https://www.livemint.com/industry/hyderabad-vs-bengaluru-tech-jobs-ai-r-d-gccs-policy-google-amazon-11757841922674.html,Infosys,AI,Positive,0.375,0.077,0,The tech job shift: How Hyderabad is catching up to
441,livemint.com,https://www.livemint.com/industry/infotech/india-top-it-firms-face-fy26-test-amid-slow-growth-ai-deflation-visa-pain-11760774035625.html,Infosys,AI,Positive,0.55,0.152,0,"India’s top IT firms face FY26 test amid slow growth,"
442,livemint.com,https://www.livemint.com/industry/infotech/will-chatbots-eat-india-s-it-industry-11715262963830.html,Infosys,AI,Positive,0.75,0.036,0,Will chatbots eat India’s IT industry? | Mint
443,livemint.com,https://www.livemint.com/market/stock-market-news/it-sector-between-midcaps-and-largecaps-what-should-you-pick-heres-what-experts-suggest-coforge-ltim-tcs-techm-11715667755298.html,Infosys,AI,Positive,0.375,0.077,0,"IT Sector: Between midcaps and largecaps, what should you pick?"
444,livemint.com,https://www.livemint.com/market/stock-market-news/tcs-infosys-other-it-majors-add-22-billion-in-market-value-in-just-two-trading-sessions-report-11705314184387.html,Infosys,AI,Positive,0.675,0.07,0,"TCS, Infosys, other IT majors add $22 bln in market"
445,livemint.com,https://www.livemint.com/newsletters/best-of-the-week-understanding-indias-new-labour-codes-lic-adani-reliance-labour-codes-11764337190320.html,Infosys,AI,Negative,0.3,0.133,0,Best of the Week: Understanding India's new labour codes |
446,livemint.com,https://www.livemint.com/newsletters/transformer-by-mint-ai-s-impacts-on-sensex-to-saregama-11765113459165.html,Infosys,AI,Positive,0.45,0.027,0,Transformer by Mint: AI’s impacts on Sensex to Saregama
447,livemint.com,https://www.livemint.com/newsletters/transformer-by-mint-inside-tata-s-dholera-chip-fab-and-the-real-deal-behind-infosys-2-billion-buyback-11757848158153.html,Infosys,AI,Positive,0.75,0.112,0,"Inside Tata’s Dholera chip fab, and the real deal behind"
448,livemint.com,https://www.livemint.com/opinion/online-views/ai-capability-regulation-india-ecosystem-artificial-intelligence-regulation-growth-11763639143046.html,Infosys,AI,Positive,0.575,0.168,0,An emphasis on AI capability ahead of regulation should pay
449,livemint.com,https://www.livemint.com/ai/artificial-intelligence/ai-experts-india-inc-hiring-demand-skills-gaps-11715599729345.html,Infosys,Economics,Positive,0.3,0.171,0,"India Inc, not just IT, dangles big bucks for AI"
450,livemint.com,https://www.livemint.com/companies/company-results/q3-result-likely-to-be-last-weak-quarter-expect-revenue-growth-for-indian-it-firms-from-q4-bnp-paribas-11704431609831.html,Infosys,Economics,Positive,0.475,0.204,0,Q3 likely to be last weak quarter for Indian IT
451,livemint.com,https://www.livemint.com/companies/news/chrys-cap-kedaara-prepare-their-biggest-funds-ever-11704379184824.html,Infosys,Economics,Positive,0.2,0.133,0,"Chrys Cap, Kedaara prepare their biggest funds ever | Company"
452,livemint.com,https://www.livemint.com/companies/news/tcs-infy-infosys-ai-boost-legacy-business-top-indian-it-firms-11761043689431.html,Infosys,Economics,Positive,0.375,0.104,0,AI is boosting the legacy business for top Indian IT
453,livemint.com,https://www.livemint.com/companies/people/i-missed-the-iim-entrance-exam-i-was-not-feeling-well-nandan-nilekani-reveals-what-led-him-to-co-found-infosys-11761224794032.html,Infosys,Economics,Negative,0.375,0.039,0,"‘I missed the exam, I was not feeling well’: Nandan"
454,livemint.com,https://www.livemint.com/industry/infotech/will-chatbots-eat-india-s-it-industry-11715262963830.html,Infosys,Economics,Positive,0.55,0.056,0,Will chatbots eat India’s IT industry? | Mint
455,livemint.com,https://www.livemint.com/market/mark-to-market/for-it-firms-deal-wins-paint-a-grim-picture-11708244888920.html,Infosys,Economics,Positive,0.475,0.103,0,"For IT firms, deal wins paint a grim picture |"
456,livemint.com,https://www.livemint.com/market/mark-to-market/is-the-glass-half-full-for-tier-1-it-firms-11705224871621.html,Infosys,Economics,Positive,0.475,0.109,0,Is the glass half full for Tier-1 IT firms? |
457,livemint.com,https://www.livemint.com/market/stock-market-news/9-out-of-10-nifty-it-stocks-hit-52-week-high-is-the-investor-exuberance-on-it-overdone-heres-what-experts-say-11705307447702.html,Infosys,Economics,Positive,0.375,0.142,0,Is the investor exuberance on IT overdone? Here's what experts
458,livemint.com,https://www.livemint.com/market/stock-market-news/infosys-sets-board-meeting-date-to-declare-q2-results-2025-interim-dividend-for-fy26-11758300193733.html,Infosys,Economics,Positive,0.575,0.203,0,"Infosys sets board meeting date to declare Q2 Results 2025,"
459,livemint.com,https://www.livemint.com/market/stock-market-news/infosys-wipro-to-ltimindtree-it-stocks-extend-rally-to-3rd-day-amid-us-fed-rate-cut-cheer-11758168436922.html,Infosys,Economics,Positive,0.375,0.166,0,"Infosys, Wipro to LTIMindtree: IT stocks extend rally to 3rd"
460,livemint.com,https://www.livemint.com/market/stock-market-news/investors-return-to-indian-equities-with-consumption-sectors-in-spotlight-11717589441233.html,Infosys,Economics,Positive,0.275,0.103,0,Investors return to Indian equities with consumption sectors in spotlight
461,livemint.com,https://www.livemint.com/market/stock-market-news/it-sector-between-midcaps-and-largecaps-what-should-you-pick-heres-what-experts-suggest-coforge-ltim-tcs-techm-11715667755298.html,Infosys,Economics,Negative,0.55,0.156,0,"IT Sector: Between midcaps and largecaps, what should you pick?"
462,livemint.com,https://www.livemint.com/market/stock-market-news/it-stocks-like-coforge-hcl-tech-persistent-might-have-soared-on-pe-expansion-but-challenges-persist-nirmal-bang-11710667538526.html,Infosys,Economics,Negative,0.3,0.093,0,"IT stocks like Coforge, HCL Tech might have soared on"
463,livemint.com,https://www.livemint.com/market/stock-market-news/nifty-it-index-dips-over-2-as-us-inflation-data-raises-concerns-over-rate-cuts-11707884498232.html,Infosys,Economics,Positive,0.375,0.087,0,Nifty IT index dips over 2% as hot US inflation
464,livemint.com,https://www.livemint.com/market/stock-market-news/samvat-2081-review-nifty-50-gains-6-what-moved-the-market-these-are-top-gainers-and-losers-11761030278157.html,Infosys,Economics,Positive,0.2,0.186,0,Samvat 2081 review: Nifty 50 gains 6%; what moved the
465,livemint.com,https://www.livemint.com/market/stock-market-news/sensex-jumps-over-700-points-nifty-50-above-26-000-why-is-indian-stock-market-rising-today-5-key-reasons-11761190330635.html,Infosys,Economics,Positive,0.275,0.123,0,"Sensex jumps over 700 points, Nifty 50 above 26,000; why"
466,livemint.com,https://www.livemint.com/market/stock-market-news/stock-market-today-nifty-50-sensex-hit-fresh-record-highs-end-in-the-red-on-profit-booking-11719914242075.html,Infosys,Economics,Positive,0.375,0.095,0,"Stock market today: Nifty 50, Sensex hit fresh record highs,"
467,livemint.com,https://www.livemint.com/market/stock-market-news/street-casts-worries-aside-stocks-race-back-to-the-top-11717766286443.html,Infosys,Economics,Positive,0.45,0.13,0,"Street casts worries aside, stocks race back to the top"
468,livemint.com,https://www.livemint.com/market/stock-market-news/tcs-infosys-other-it-majors-add-22-billion-in-market-value-in-just-two-trading-sessions-report-11705314184387.html,Infosys,Economics,Positive,0.45,0.101,0,"TCS, Infosys, other IT majors add $22 bln in market"
469,livemint.com,https://www.livemint.com/mint-lounge/talent-attrition-employee-retention-workplace-culture-11753016886922.html,Infosys,Economics,Positive,0.3,0.101,0,Firing underperformers can boost your team's retention
