Index,News Source,URL,Parent entity,Child Entity,Sentiment,Weight,Confidence Score,Cost,Summary (upto 10 words)
203,economictimes.indiatimes.com,https://economictimes.indiatimes.com/markets/stocks/stock-watch/stock-market-update-nifty-it-index-advances-0-62-in-an-upbeat-market/articleshow/110453921.cms,Persistent Systems,Energy and Electricity,Positive,0.275,0.174,0,Stock market update: Nifty IT index advances 0.62% in an
204,economictimes.indiatimes.com,https://economictimes.indiatimes.com/markets/stocks/stock-watch/stock-market-update-nifty-it-index-falls-0-53-in-an-upbeat-market/articleshow/114033873.cms,Persistent Systems,Energy and Electricity,Positive,0.275,0.146,0,Stock market update: Nifty IT index falls 0.53% in an
205,economictimes.indiatimes.com,https://economictimes.indiatimes.com/news/india/bjp-is-looking-like-the-indian-stock-market-congress-like-the-chinese-market-guru-shankar-sharma-ahead-of-poll-results/articleshow/114001146.cms,Persistent Systems,Energy and Electricity,Neutral,0.2,0.939,0,'BJP is looking like the Indian stock market & Congress
206,economictimes.indiatimes.com,https://economictimes.indiatimes.com/jobs/c-suite/india-inc-sees-surge-in-professional-ceos-earning-million-dollar-salaries/articleshow/125974882.cms,Persistent Systems,Geopolitics,Negative,0.2,0.14,0,India Inc sees surge in professional CEOs earning million-dollar salaries
207,economictimes.indiatimes.com,https://economictimes.indiatimes.com/markets/expert-view/our-aspiration-is-to-make-persistent-a-2-billion-plus-company-in-next-three-years-ceo/articleshow/109528101.cms,Persistent Systems,Geopolitics,Positive,0.45,0.075,0,Our aspiration is to make Persistent a $2 billion plus
208,economictimes.indiatimes.com,https://economictimes.indiatimes.com/markets/stocks/news/ahead-of-market-10-things-that-will-decide-stock-market-action-on-monday/articleshow/115626192.cms,Persistent Systems,Geopolitics,Negative,0.275,0.114,0,Ahead of Market: 10 things that will decide stock market
209,economictimes.indiatimes.com,https://economictimes.indiatimes.com/markets/stocks/news/it-stocks-in-focus-as-trump-tariffs-fuel-inflation-fears/articleshow/119928465.cms,Persistent Systems,Geopolitics,Negative,0.375,0.268,0,"Persistent, TCS, Wipro and other IT stocks fall up to"
210,economictimes.indiatimes.com,https://economictimes.indiatimes.com/markets/stocks/news/jefferies-upgrades-streets-most-hated-stocks-says-q1-earnings-not-too-bad/articleshow/123087923.cms,Persistent Systems,Geopolitics,Negative,0.35,0.286,0,"Jefferies upgrades Street's most hated stocks, says Q1 earnings not"
211,economictimes.indiatimes.com,https://economictimes.indiatimes.com/tech/information-tech/in-it-services-market-nimble-midsize-cos-gain-over-large-caps/articleshow/125986537.cms,Persistent Systems,Geopolitics,Positive,0.475,0.107,0,"In IT services market, nimble midsize cos gain over large"
212,economictimes.indiatimes.com,https://economictimes.indiatimes.com/markets/stocks/news/tcs-infosys-wipro-rally-up-to-3-as-dovish-fed-outlook-lifts-indian-it-stocks/articleshow/119240222.cms,Persistent Systems,NVIDIA,Positive,0.35,0.115,0,"TCS, Infosys, Wipro rally up to 3% as dovish Fed"
213,economictimes.indiatimes.com,https://economictimes.indiatimes.com/tech/newsletters/morning-dispatch/ashwini-vaishnaw-guest-of-honour-at-etsa-2024-ecommerce-festive-sales-on-track/articleshow/113797562.cms,Persistent Systems,OpenAI,Positive,0.4,0.137,0,Ashwini Vaishnaw guest of honour at ETSA 2024; ecommerce festive
214,economictimes.indiatimes.com,https://economictimes.indiatimes.com/tech/newsletters/morning-dispatch/upis-rural-push-india-as-software-ipo-destination/articleshow/110131185.cms,Persistent Systems,OpenAI,Positive,0.4,0.032,0,UPI’s rural push; India as software IPO destination
215,economictimes.indiatimes.com,https://economictimes.indiatimes.com/epaper/delhicapital/2024/nov/01/front-page/big-its-buying-startups-to-plug-ai-tech-gaps/articleshow/114829384.cms,Persistent Systems,Semiconductor,Positive,0.275,0.118,0,"Big IT’s Buying Startups to Plug AI, Tech Gaps"
216,economictimes.indiatimes.com,https://economictimes.indiatimes.com/tech/newsletters/morning-dispatch/upis-rural-push-india-as-software-ipo-destination/articleshow/110131185.cms,Persistent Systems,Semiconductor,Positive,0.475,0.065,0,UPI’s rural push; India as software IPO destination
217,economictimes.indiatimes.com,https://economictimes.indiatimes.com/markets/expert-view/3-midcap-stocks-to-add-to-the-portfolio-now-3-realty-stocks-to-bet-on-sanjiv-bhasin/articleshow/109054894.cms,Persistent Systems,chips,Positive,0.475,0.063,0,3 midcap stocks to add to the portfolio now; 3
218,economictimes.indiatimes.com,https://economictimes.indiatimes.com/markets/stocks/news/from-cyient-to-tcs-49-it-stocks-see-fii-selling-amid-year-long-slump-do-you-own-any/articleshow/125970165.cms,Persistent Systems,chips,Negative,0.375,0.052,0,"From Cyient to TCS, 49 IT stocks see FII selling"
219,economictimes.indiatimes.com,https://economictimes.indiatimes.com/markets/stocks/news/sensex-nifty-tick-higher-after-in-line-us-inflation-data-cements-rate-cut-bets/articleshow/116235392.cms,Persistent Systems,chips,Positive,0.375,0.193,0,"Sensex, Nifty tick higher after in-line US inflation data cements"
220,economictimes.indiatimes.com,https://economictimes.indiatimes.com/markets/stocks/news/tcs-infosys-wipro-rally-up-to-3-as-dovish-fed-outlook-lifts-indian-it-stocks/articleshow/119240222.cms,Persistent Systems,chips,Positive,0.275,0.102,0,"TCS, Infosys, Wipro rally up to 3% as dovish Fed"
221,economictimes.indiatimes.com,https://economictimes.indiatimes.com/tech/newsletters/morning-dispatch/upis-rural-push-india-as-software-ipo-destination/articleshow/110131185.cms,Persistent Systems,chips,Positive,0.475,0.102,0,UPI’s rural push; India as software IPO destination
222,economictimes.indiatimes.com,https://economictimes.indiatimes.com/markets/expert-view/3-midcap-stocks-to-add-to-the-portfolio-now-3-realty-stocks-to-bet-on-sanjiv-bhasin/articleshow/109054894.cms,Persistent Systems,gold silver copper,Positive,0.475,0.072,0,3 midcap stocks to add to the portfolio now; 3
223,economictimes.indiatimes.com,https://economictimes.indiatimes.com/markets/stocks/news/ahead-of-market-10-things-that-will-decide-stock-action-on-friday/articleshow/114820427.cms,Persistent Systems,gold silver copper,Negative,0.4,0.091,0,Ahead of Market: 10 things that will decide stock action
224,economictimes.indiatimes.com,https://economictimes.indiatimes.com/markets/stocks/news/ahead-of-market-10-things-that-will-decide-stock-action-on-monday/articleshow/111904192.cms,Persistent Systems,gold silver copper,Negative,0.4,0.094,0,Ahead of Market: 10 things that will decide stock action
225,economictimes.indiatimes.com,https://economictimes.indiatimes.com/markets/stocks/news/gm-breweries-tops-october-charts-with-75-gain-as-indices-snap-winning-streak-check-other-monthly-winners/articleshow/125028673.cms,Persistent Systems,gold silver copper,Positive,0.2,0.112,0,GM Breweries tops October charts with 75% gain as indices
226,economictimes.indiatimes.com,https://economictimes.indiatimes.com/markets/stocks/news/it-financials-lead-sensex-rally-boosting-investor-wealth-by-rs-4-lakh-crore/articleshow/109501257.cms,Persistent Systems,gold silver copper,Negative,0.275,0.078,0,"IT, financials lead Sensex rally, boosting investor wealth by Rs"
227,economictimes.indiatimes.com,https://economictimes.indiatimes.com/markets/stocks/news/sensex-tanks-over-500-points-nifty-below-23200-on-trumps-tariff-jitters/articleshow/119928082.cms,Persistent Systems,gold silver copper,Positive,0.35,0.128,0,"Sensex tanks over 500 points, Nifty below 23,200 on Trump's"
228,economictimes.indiatimes.com,https://economictimes.indiatimes.com/markets/stocks/news/stable-largecaps-or-high-growth-tier-2-bets-investors-it-stock-conundrum-at-play/articleshow/119931088.cms,Persistent Systems,gold silver copper,Negative,0.375,0.102,0,Stable largecaps or high-growth tier-2 bets? Investors' IT stock conundrum
229,economictimes.indiatimes.com,https://economictimes.indiatimes.com/markets/stocks/news/stocks-to-buy-today-vedanta-bandhan-bank-among-top-10-trading-ideas-for-september-27-2024/articleshow/113722047.cms,Persistent Systems,gold silver copper,Negative,0.4,0.214,0,"Stocks to buy today: Vedanta, Bandhan Bank among top 10"
230,economictimes.indiatimes.com,https://economictimes.indiatimes.com/markets/stocks/news/why-stock-market-is-falling-today-sensex-falls-over-650-pts-nifty-slips-below-25050-3-reasons-behind-the-slump/articleshow/122876302.cms,Persistent Systems,gold silver copper,Positive,0.275,0.134,0,"Why stock market fell today: Sensex falls 542 pts, Nifty"
231,economictimes.indiatimes.com,https://economictimes.indiatimes.com/markets/stocks/stock-watch/stock-market-update-nifty-it-index-0-47-in-a-weak-market/articleshow/115888010.cms,Persistent Systems,gold silver copper,Positive,0.275,0.163,0,Stock market update: Nifty IT index 0.47% in a weak
232,economictimes.indiatimes.com,https://economictimes.indiatimes.com/markets/stocks/stock-watch/stock-market-update-nifty-it-index-advances-0-64-in-an-upbeat-market/articleshow/108932458.cms,Persistent Systems,gold silver copper,Positive,0.275,0.135,0,Stock market update: Nifty IT index advances 0.64% in an
233,economictimes.indiatimes.com,https://economictimes.indiatimes.com/markets/stocks/stock-watch/stock-market-update-nifty-it-index-falls-0-19-in-an-upbeat-market/articleshow/109122125.cms,Persistent Systems,gold silver copper,Positive,0.275,0.123,0,Stock market update: Nifty IT index falls 0.19% in an
234,economictimes.indiatimes.com,https://economictimes.indiatimes.com/markets/stocks/stock-watch/stock-market-update-nifty-it-index-falls-0-49-in-a-weak-market/articleshow/106434275.cms,Persistent Systems,gold silver copper,Positive,0.275,0.101,0,Stock market update: Nifty IT index falls 0.49% in a
235,economictimes.indiatimes.com,https://economictimes.indiatimes.com/tech/technology/mid-tier-tech-firms-seize-100-million-deals-challenging-it-giants-with-ai-driven-agility/articleshow/115186532.cms,Persistent Systems,gold silver copper,Positive,0.675,0.092,0,"Persistent Systems: Agile mid-sized IT uses AI, pricing to bag"
236,financialexpress.com,https://www.financialexpress.com/business/digital-transformation-persistent-systems-acquires-data-privacy-and-ai-governance-company-arrka-3626803,Persistent Systems,AI,Positive,1.0,0.129,0,Persistent Systems acquires data privacy and AI governance company Arrka
237,financialexpress.com,https://www.financialexpress.com/business/industry-genai-cost-takeouts-fuel-deal-momentum-in-indias-it-sector-will-it-sustain-in-h2fy26-key-winners-and-laggards-3905991,Persistent Systems,AI,Positive,0.375,0.141,0,Is GenAI the big break Indian IT firms have been
238,financialexpress.com,https://www.financialexpress.com/business/industry-mid-tier-it-firms-q2-revenue-higher-than-bigger-rivals-3653165,Persistent Systems,AI,Positive,0.75,0.054,0,Mid-Tier IT firms Q2 revenue higher than bigger rivals -
239,financialexpress.com,https://www.financialexpress.com/business/industry-persistent-systems-reports-6-sequential-profit-rise-driven-by-ai-service-3647072,Persistent Systems,AI,Positive,1.0,0.032,0,Persistent Systems reports 6% sequential profit rise driven by AI
240,financialexpress.com,https://www.financialexpress.com/business/industry-tcs-q4-results-today-strong-order-pipeline-may-help-tcs-outpace-it-peers-3454730,Persistent Systems,AI,Positive,0.3,0.103,0,TCS Q4 results today: Strong order pipeline may help TCS
241,financialexpress.com,https://www.financialexpress.com/market/stock-insights/persistent-coforge-ltimindtree-inside-the-q2-results-of-its-rising-stars/4023007,Persistent Systems,AI,Positive,0.75,0.17,0,"Persistent, Coforge, LTIMindtree: Inside the Q2 results of IT's rising"
242,financialexpress.com,https://www.financialexpress.com/business/industry-genai-cost-takeouts-fuel-deal-momentum-in-indias-it-sector-will-it-sustain-in-h2fy26-key-winners-and-laggards-3905991,Persistent Systems,Economics,Positive,0.375,0.171,0,Is GenAI the big break Indian IT firms have been
243,financialexpress.com,https://www.financialexpress.com/business/industry-mid-tier-it-firms-q2-revenue-higher-than-bigger-rivals-3653165,Persistent Systems,Economics,Positive,0.55,0.125,0,Mid-Tier IT firms Q2 revenue higher than bigger rivals -
244,financialexpress.com,https://www.financialexpress.com/business/industry-tcs-q4-results-today-strong-order-pipeline-may-help-tcs-outpace-it-peers-3454730,Persistent Systems,Economics,Positive,0.2,0.103,0,TCS Q4 results today: Strong order pipeline may help TCS
245,financialexpress.com,https://www.financialexpress.com/business/industry/tech-stocks-4-key-factors-to-watch-out-for-ahead-of-q4-earnings/3796008,Persistent Systems,Economics,Positive,0.275,0.158,0,Tech stocks: 4 key factors to watch out for ahead
246,financialexpress.com,https://www.financialexpress.com/life/lifestyle-meet-the-10-highest-paid-ceos-in-india-3566317,Persistent Systems,Economics,Positive,0.4,0.04,0,Meet the 10 highest-paid CEOs in India - Lifestyle News
247,financialexpress.com,https://www.financialexpress.com/market/stocks-to-watch-hdfc-bank-reliance-industries-wipro-jio-financial-laurus-labs-ntpc-ireda-hatsun-agro-3464182,Persistent Systems,Economics,Positive,0.675,0.206,0,"Stocks To Watch: HDFC Bank, Reliance Industries, Wipro, Jio Financial,"
248,financialexpress.com,https://www.financialexpress.com/market/why-are-tech-stocks-falling-4-reasons-triggering-the-massive-selloff-as-nifty-it-index-cracks-3-3803890,Persistent Systems,Economics,Negative,0.375,0.085,0,Why are tech stocks falling? 4 reasons triggering the massive
249,financialexpress.com,https://www.financialexpress.com/money/5-top-performing-equity-mutual-funds-amid-the-market-correction-3763129,Persistent Systems,Economics,Positive,0.2,0.248,0,Equity Mutual Funds With Highest Returns Amid the Market Correction
250,financialexpress.com,https://www.financialexpress.com/money/insights/top-4-mid-cap-funds-for-sip/3966550,Persistent Systems,Economics,Positive,0.275,0.155,0,Top 4 mid cap funds for SIP - Money Insights
251,financialexpress.com,https://www.financialexpress.com/money/insights/top-mid-cap-funds-for-long-term-growth-in-india/3936771,Persistent Systems,Economics,Positive,0.475,0.144,0,Top mid cap funds for long-term growth in India -
252,financialexpress.com,https://www.financialexpress.com/business/industry-genai-cost-takeouts-fuel-deal-momentum-in-indias-it-sector-will-it-sustain-in-h2fy26-key-winners-and-laggards-3905991,Persistent Systems,Energy and Electricity,Positive,0.275,0.208,0,Is GenAI the big break Indian IT firms have been
253,financialexpress.com,https://www.financialexpress.com/market/stocks-to-watch-bajaj-finance-indus-tower-persistent-systems-adani-green-energy-solutions-reliance-infra-paytm-hindustan-unilever-bajaj-finserv-3647094,Persistent Systems,Energy and Electricity,Positive,1.0,0.132,0,"Stocks To Watch: Bajaj Finance, Indus Tower, Persistent Systems, Adani"
254,financialexpress.com,https://www.financialexpress.com/market/stocks-to-watch-hdfc-bank-reliance-industries-wipro-jio-financial-laurus-labs-ntpc-ireda-hatsun-agro-3464182,Persistent Systems,Energy and Electricity,Positive,0.4,0.205,0,"Stocks To Watch: HDFC Bank, Reliance Industries, Wipro, Jio Financial,"
255,financialexpress.com,https://www.financialexpress.com/money/rs-1000-sip-grows-to-rs-2-25-crore-this-top-rated-nippon-india-fund-delivers-23-cagr-since-launch-3937647,Persistent Systems,Energy and Electricity,Positive,0.2,0.124,0,"Rs 1,000 SIP grows to Rs 2.25 crore: THIS top-rated"
256,financialexpress.com,https://www.financialexpress.com/business/industry-genai-cost-takeouts-fuel-deal-momentum-in-indias-it-sector-will-it-sustain-in-h2fy26-key-winners-and-laggards-3905991,Persistent Systems,Geopolitics,Positive,0.2,0.11,0,Is GenAI the big break Indian IT firms have been
257,financialexpress.com,https://www.financialexpress.com/business/industry-genai-cost-takeouts-fuel-deal-momentum-in-indias-it-sector-will-it-sustain-in-h2fy26-key-winners-and-laggards-3905991,Persistent Systems,NVIDIA,Positive,0.2,0.156,0,Is GenAI the big break Indian IT firms have been
258,financialexpress.com,https://www.financialexpress.com/business/industry-genai-cost-takeouts-fuel-deal-momentum-in-indias-it-sector-will-it-sustain-in-h2fy26-key-winners-and-laggards-3905991,Persistent Systems,OpenAI,Positive,0.275,0.131,0,Is GenAI the big break Indian IT firms have been
259,financialexpress.com,https://www.financialexpress.com/market/stocks-to-watch-bajaj-finance-indus-tower-persistent-systems-adani-green-energy-solutions-reliance-infra-paytm-hindustan-unilever-bajaj-finserv-3647094,Persistent Systems,gold silver copper,Positive,0.375,0.143,0,"Stocks To Watch: Bajaj Finance, Indus Tower, Persistent Systems, Adani"
260,financialexpress.com,https://www.financialexpress.com/market/stocks-to-watch-hdfc-bank-reliance-industries-wipro-jio-financial-laurus-labs-ntpc-ireda-hatsun-agro-3464182,Persistent Systems,gold silver copper,Positive,0.375,0.225,0,"Stocks To Watch: HDFC Bank, Reliance Industries, Wipro, Jio Financial,"
261,livemint.com,https://www.livemint.com/companies/coforge-persistent-zoom-as-larger-peers-slow-down-but-bigger-issues-exist-it-shares-11753361437769.html,Persistent Systems,AI,Positive,0.675,0.154,0,"Coforge, Persistent led IT growth—so why did shares still fall?"
262,livemint.com,https://www.livemint.com/companies/company-results/it-sector-q2-results-preview-tcs-infosys-likely-to-lead-revenue-growth-margins-to-remain-mixed-11727769457966.html,Persistent Systems,AI,Positive,0.3,0.173,0,"IT Sector Q2 Results Preview: TCS, Infosys likely to lead"
263,livemint.com,https://www.livemint.com/companies/company-results/q3-result-likely-to-be-last-weak-quarter-expect-revenue-growth-for-indian-it-firms-from-q4-bnp-paribas-11704431609831.html,Persistent Systems,AI,Positive,0.4,0.131,0,Q3 likely to be last weak quarter for Indian IT
264,livemint.com,https://www.livemint.com/companies/donald-trump-h-1b-visa-fee-hike-indian-it-firms-offshore-strategy-boosts-operating-margins-infosys-hcl-walmart-ltts-11761625895147.html,Persistent Systems,AI,Positive,0.475,0.109,0,IT firms have found an H-1B workaround. And it's boosting
265,livemint.com,https://www.livemint.com/companies/midsize-it-tech-companies-lti-coforge-mphasis-persistent-hirings-employees-tcs-infosys-hcl-wipro-tech-mahindra-2026-11762869216096.html,Persistent Systems,AI,Positive,0.45,0.108,0,Mid-tier IT companies to hire more than large-caps in fiscal
266,livemint.com,https://www.livemint.com/companies/news/the-good-bad-and-ugly-decoding-the-it-pack-s-q4-show-11714293557027.html,Persistent Systems,AI,Positive,0.475,0.094,0,"The good, bad and ugly: Decoding the IT pack’s Q4"
267,livemint.com,https://www.livemint.com/industry/it-companies-life-sciences-and-healthcare-cognizant-infosys-us-market-astrazeneca-it-services-firms-11739793997505.html,Persistent Systems,AI,Positive,0.4,0.088,0,Healthcare: Inside the larger duel behind the Infosys-Cognizant court battle
268,livemint.com,https://www.livemint.com/industry/midsized-it-companies-leadership-changes-restructuring-churn-persistent-systems-ltimindtree-coforge-11754804980373.html,Persistent Systems,AI,Positive,0.75,0.098,0,Mid-tier IT firms reshuffle top brass to chase growth amid
269,livemint.com,https://www.livemint.com/market/addressing-rural-distress-should-be-theme-for-budget-fy25-11720347368847.html,Persistent Systems,AI,Neutral,0.4,0.809,0,'Addressing rural distress should be theme for budget FY25' |
270,livemint.com,https://www.livemint.com/market/not-all-value-stocks-are-worth-buying-but-these-5-just-might-be-11742960681864.html,Persistent Systems,AI,Positive,0.75,0.171,0,Not all value stocks are worth buying—But these 5 just
271,livemint.com,https://www.livemint.com/market/stock-market-news/debt-free-mid-cap-stocks-india-nifty-correction-polycab-india-mazagon-dock-shipbuilders-persistent-systems-hdfc-amc-11740981927690.html,Persistent Systems,AI,Positive,0.3,0.102,0,Anxious about investing? These five debt-free mid-cap stocks could bring
272,livemint.com,https://www.livemint.com/market/stock-market-news/falling-indian-rupee-comes-to-nifty-its-rescue-helps-beat-nifty-50-over-3-months-should-you-also-bet-11766060547446.html,Persistent Systems,AI,Positive,0.375,0.124,0,"Falling Indian rupee comes to Nifty IT's rescue, helps beat"
273,livemint.com,https://www.livemint.com/market/stock-market-news/hexaware-ipo-market-volatility-uncertain-it-services-sector-healthcare-bfsi-clients-11739273418377.html,Persistent Systems,AI,Positive,0.3,0.134,0,Hexaware's IPO: A risky gamble in uncertain times | Stock
274,livemint.com,https://www.livemint.com/market/stock-market-news/hexaware-technologies-ipo-hexaware-ipo-price-band-gmp-valuation-subscription-financials-ai-carlyle-group-ofs-investment-11739254336389.html,Persistent Systems,AI,Positive,0.375,0.106,0,Hexaware’ billion-dollar IPO: A landmark return to the bourses |
275,livemint.com,https://www.livemint.com/market/stock-market-news/infosys-tcs-hcl-tech-indian-it-stocks-in-focus-after-accenture-q1-results-what-it-means-for-indian-it-sector-11766112079525.html,Persistent Systems,AI,Positive,0.45,0.172,0,"Infosys, TCS, HCL Tech: Indian IT stocks gain after Accenture’s"
276,livemint.com,https://www.livemint.com/market/stock-market-news/it-sector-between-midcaps-and-largecaps-what-should-you-pick-heres-what-experts-suggest-coforge-ltim-tcs-techm-11715667755298.html,Persistent Systems,AI,Positive,0.275,0.064,0,"IT Sector: Between midcaps and largecaps, what should you pick?"
277,livemint.com,https://www.livemint.com/market/stock-market-news/it-sector-q4-review-axis-recommends-buying-persistent-systems-kpit-tech-after-march-quarter-results-heres-why-11716445562443.html,Persistent Systems,AI,Positive,0.375,0.081,0,"IT Sector Q4 Review: Axis recommends buying Persistent Systems, KPIT"
278,livemint.com,https://www.livemint.com/market/stock-market-news/persistent-systems-share-price-tanks-over-7-l-t-technology-services-shares-flat-after-q1-results-11721361186460.html,Persistent Systems,AI,Positive,0.65,0.137,0,"Persistent Systems share price tanks over 7%, L&T Technology Services"
279,livemint.com,https://www.livemint.com/market/stock-market-news/stocks-to-trade-trade-brains-portal-stock-recommendations-23-october-sensex-nifty-11761134877633.html,Persistent Systems,AI,Positive,0.475,0.168,0,Stocks to trade today: Trade Brains Portal recommends two stocks
280,livemint.com,https://www.livemint.com/market/stock-market-news/tcs-infosys-to-coforge-analysts-list-these-ai-stocks-that-indian-investors-need-to-remain-vigilant-about-11766059141029.html,Persistent Systems,AI,Positive,0.75,0.176,0,"TCS, Infosys to Coforge: Analysts list these AI stocks that"
281,livemint.com,https://www.livemint.com/market/stock-market-news/tcs-vs-infosys-vs-wipro-which-it-stock-stands-strongest-ahead-of-the-us-presidential-election-2024-experts-weigh-in-11730711754648.html,Persistent Systems,AI,Positive,0.275,0.194,0,TCS vs Infosys vs Wipro: Which IT stock stands strongest
282,livemint.com,https://www.livemint.com/news/ai-agents-helping-indian-it-services-build-products-rapidly-microsoft-cpo-apple-google-windows-office-teams-openai-11756626778468.html,Persistent Systems,AI,Positive,0.75,0.028,0,Microsoft bets on AI agents to redefine how products are
283,livemint.com,https://www.livemint.com/companies/coforge-persistent-zoom-as-larger-peers-slow-down-but-bigger-issues-exist-it-shares-11753361437769.html,Persistent Systems,Economics,Negative,0.75,0.065,0,"Coforge, Persistent led IT growth—so why did shares still fall?"
284,livemint.com,https://www.livemint.com/companies/company-results/q3-result-likely-to-be-last-weak-quarter-expect-revenue-growth-for-indian-it-firms-from-q4-bnp-paribas-11704431609831.html,Persistent Systems,Economics,Positive,0.475,0.204,0,Q3 likely to be last weak quarter for Indian IT
285,livemint.com,https://www.livemint.com/companies/donald-trump-h-1b-visa-fee-hike-indian-it-firms-offshore-strategy-boosts-operating-margins-infosys-hcl-walmart-ltts-11761625895147.html,Persistent Systems,Economics,Positive,0.375,0.064,0,IT firms have found an H-1B workaround. And it's boosting
286,livemint.com,https://www.livemint.com/companies/news/the-good-bad-and-ugly-decoding-the-it-pack-s-q4-show-11714293557027.html,Persistent Systems,Economics,Positive,0.475,0.148,0,"The good, bad and ugly: Decoding the IT pack’s Q4"
287,livemint.com,https://www.livemint.com/industry/it-companies-life-sciences-and-healthcare-cognizant-infosys-us-market-astrazeneca-it-services-firms-11739793997505.html,Persistent Systems,Economics,Neutral,0.475,0.948,0,Healthcare: Inside the larger duel behind the Infosys-Cognizant court battle
288,livemint.com,https://www.livemint.com/market/addressing-rural-distress-should-be-theme-for-budget-fy25-11720347368847.html,Persistent Systems,Economics,Positive,0.375,0.131,0,'Addressing rural distress should be theme for budget FY25' |
289,livemint.com,https://www.livemint.com/market/not-all-value-stocks-are-worth-buying-but-these-5-just-might-be-11742960681864.html,Persistent Systems,Economics,Positive,0.55,0.105,0,Not all value stocks are worth buying—But these 5 just
290,livemint.com,https://www.livemint.com/market/stock-market-news/9-out-of-10-nifty-it-stocks-hit-52-week-high-is-the-investor-exuberance-on-it-overdone-heres-what-experts-say-11705307447702.html,Persistent Systems,Economics,Positive,0.275,0.171,0,Is the investor exuberance on IT overdone? Here's what experts
291,livemint.com,https://www.livemint.com/market/stock-market-news/expert-view-icici-securities-pankaj-pandey-on-earnings-recovery-valuations-top-it-banking-defence-stock-picks-11743401068121.html,Persistent Systems,Economics,Positive,0.375,0.127,0,"Expert view: ICICI Securities' Pankaj Pandey on earnings recovery, valuations"
292,livemint.com,https://www.livemint.com/market/stock-market-news/falling-indian-rupee-comes-to-nifty-its-rescue-helps-beat-nifty-50-over-3-months-should-you-also-bet-11766060547446.html,Persistent Systems,Economics,Negative,0.275,0.129,0,"Falling Indian rupee comes to Nifty IT's rescue, helps beat"
293,livemint.com,https://www.livemint.com/market/stock-market-news/fy24-market-review-120-stocks-from-nifty-500-gave-multibagger-returns-mrpl-hudco-paytm-zee-ircon-delta-corp-sjvn-11711613830976.html,Persistent Systems,Economics,Positive,0.45,0.169,0,FY24 market review: 120 stocks from Nifty 500 gave multibagger
294,livemint.com,https://www.livemint.com/market/stock-market-news/hexaware-ipo-market-volatility-uncertain-it-services-sector-healthcare-bfsi-clients-11739273418377.html,Persistent Systems,Economics,Positive,0.3,0.136,0,Hexaware's IPO: A risky gamble in uncertain times | Stock
295,livemint.com,https://www.livemint.com/market/stock-market-news/hexaware-technologies-ipo-hexaware-ipo-price-band-gmp-valuation-subscription-financials-ai-carlyle-group-ofs-investment-11739254336389.html,Persistent Systems,Economics,Positive,0.3,0.129,0,Hexaware’ billion-dollar IPO: A landmark return to the bourses |
296,livemint.com,https://www.livemint.com/market/stock-market-news/it-sector-between-midcaps-and-largecaps-what-should-you-pick-heres-what-experts-suggest-coforge-ltim-tcs-techm-11715667755298.html,Persistent Systems,Economics,Negative,0.45,0.169,0,"IT Sector: Between midcaps and largecaps, what should you pick?"
297,livemint.com,https://www.livemint.com/market/stock-market-news/it-sector-q4-review-axis-recommends-buying-persistent-systems-kpit-tech-after-march-quarter-results-heres-why-11716445562443.html,Persistent Systems,Economics,Positive,0.55,0.128,0,"IT Sector Q4 Review: Axis recommends buying Persistent Systems, KPIT"
298,livemint.com,https://www.livemint.com/market/stock-market-news/it-stocks-like-coforge-hcl-tech-persistent-might-have-soared-on-pe-expansion-but-challenges-persist-nirmal-bang-11710667538526.html,Persistent Systems,Economics,Negative,0.375,0.109,0,"IT stocks like Coforge, HCL Tech might have soared on"
299,livemint.com,https://www.livemint.com/market/stock-market-news/nifty-50-sensex-end-at-fresh-record-highs-what-drove-the-indian-stock-market-today-explained-11720778350558.html,Persistent Systems,Economics,Positive,0.45,0.15,0,"Nifty 50, Sensex end at fresh record highs; what drove"
300,livemint.com,https://www.livemint.com/market/stock-market-news/nifty-it-index-breaks-3-day-losing-streak-climbs-nearly-2-11708597114326.html,Persistent Systems,Economics,Positive,0.2,0.124,0,"Nifty IT index breaks 3-day losing streak, climbs nearly 2%"
301,livemint.com,https://www.livemint.com/market/stock-market-news/nifty-it-index-breaks-4-day-losing-streak-climbs-1-50-as-fed-maintains-rate-cut-forecast-11710995089561.html,Persistent Systems,Economics,Positive,0.375,0.149,0,"Nifty IT index breaks 4-day losing streak, climbs 1.50% as"
302,livemint.com,https://www.livemint.com/market/stock-market-news/nifty-it-index-dips-over-2-as-us-inflation-data-raises-concerns-over-rate-cuts-11707884498232.html,Persistent Systems,Economics,Positive,0.375,0.087,0,Nifty IT index dips over 2% as hot US inflation
303,livemint.com,https://www.livemint.com/market/stock-market-news/nifty-it-index-hits-fresh-all-time-high-rallies-7-in-november-so-far-11732505939045.html,Persistent Systems,Economics,Positive,0.375,0.136,0,"Nifty IT index hits fresh all-time high, rallies 7% in"
304,livemint.com,https://www.livemint.com/market/stock-market-news/nifty-it-jumps-3-ahead-of-us-election-outcome-tcs-infosys-among-lead-gainers-what-is-driving-it-stocks-11730871544891.html,Persistent Systems,Economics,Positive,0.375,0.085,0,"Nifty IT jumps 4% ahead of US election outcome; TCS,"
